2.0592923164367676,-45.48200225830078,0.0,0.0,0.0,0.03301678210960872,0.9994547974266403
4.931421279907227,-71.3701171875,0.0,0.0,0.0,-0.667040632697499,0.7450213381712769
6.152777671813965,-74.91448211669922,0.0,0.0,0.0,0.03808545267121196,0.9992744859621049
18.581478118896484,-73.87957000732422,0.0,0.0,0.0,0.022043323858858016,0.9997570164161157
24.755638122558594,-74.22725677490234,0.0,0.0,0.0,-0.8252378450724923,0.5647853566268419
26.236888885498047,-76.15719604492188,0.0,0.0,0.0,0.09808777527186205,0.9951777672065513
26.936784744262695,-73.954833984375,0.0,0.0,0.0,-0.3813400246058631,0.9244348466136485
31.111780166625977,-71.18384552001953,0.0,0.0,0.0,0.02505347600223397,0.9996861124073924
37.76685333251953,-68.06322479248047,0.0,0.0,0.0,0.8702209922472843,0.49266157212852707
31.570388793945312,-65.11294555664062,0.0,0.0,0.0,0.4966181061859898,0.8679691564844001
31.769561767578125,-57.62195587158203,0.0,0.0,0.0,0.824274603371001,0.5661902314925426
25.303817749023438,-48.722679138183594,0.0,0.0,0.0,-0.3598662586934968,0.9330038991633128
17.493261337280273,-43.97917556762695,0.0,0.0,0.0,-0.8607430308120573,0.5090397183997274
18.336971282958984,-54.52915954589844,0.0,0.0,0.0,0.9360686474723269,0.3518174060778243
18.742843627929688,-57.16572189331055,0.0,0.0,0.0,0.9999858290151182,0.0053236988031640405
11.283720016479492,-57.566139221191406,0.0,0.0,0.0,0.03700396305661433,0.9993151188279424
22.2829532623291,-68.6370849609375,0.0,0.0,0.0,-0.5012911216494518,0.865278689992672
19.660186767578125,-74.2355728149414,0.0,0.0,0.0,0.9996552548493691,0.026255884141326482
6.814815998077393,-75.16746520996094,0.0,0.0,0.0,-0.9983781531334496,0.05693033765789842
